target,gaia_dr3_id,notes
Kepler-31,2.128013019361704e+18,"notes:
2 substellar companions detected:
kepler-31b
and
kepler-31c
; see also
kepler-31
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-31,2.128013019361704e+18,"notes:
2 substellar companions detected:
kepler-31b
and
kepler-31c
; see also
kepler-31
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-544,2.0523886439667436e+18,none
Kepler-1634,2.1279532334162583e+18,none
Kepler-1636,2.1281256505837527e+18,none
Kepler-258,2.1281502177967475e+18,none
Kepler-258,2.1281502177967475e+18,none
Kepler-1623,2.0524358198883569e+18,none
Kepler-1455,2.1352202837201984e+18,none
Kepler-1780,2.0781354610742129e+18,none
Kepler-1917,2.0799118595483853e+18,none
Kepler-281,2.0784045321862853e+18,none
Kepler-281,2.0784045321862853e+18,none
Kepler-281,2.0784045321862853e+18,none
Kepler-146,2.0521850625203743e+18,none
Kepler-146,2.0521850625203743e+18,none
Kepler-1763,2.076537252208879e+18,none
Kepler-768,2.05207438980278e+18,none
Kepler-114,2.1289398733022164e+18,none
Kepler-114,2.1289398733022164e+18,none
Kepler-114,2.1289398733022164e+18,none
Kepler-374,2.07774516880712e+18,none
Kepler-374,2.07774516880712e+18,none
Kepler-374,2.07774516880712e+18,none
Kepler-541,2.0521684667665969e+18,none
Kepler-1073,2.0520692014821988e+18,none
Kepler-1073,2.0520692014821988e+18,none
Kepler-1073,2.0520692014821988e+18,none
Kepler-67,2.128112181565949e+18,"notes:
substellar companion
kepler-67b
detected, see also
kepler-67
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
: 
1
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain al"
Kepler-1734,2.0774036330106547e+18,none
Kepler-937,2.1281528978570033e+18,none
Kepler-937,2.1281528978570033e+18,none
Kepler-923,2.0765173235603604e+18,none
Kepler-1149,2.079920140245373e+18,none
Kepler-76,2.052441008208934e+18,"notes:
substellar companion
kepler-76b
detected, see also
kepler-76
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all lin"
Kepler-239,2.0772981486119508e+18,none
Kepler-239,2.0772981486119508e+18,none
Kepler-23,2.1350191074517512e+18,"notes:
2 substellar companions detected:
kepler-23b
and
kepler-23c
, and a third one unconfirmed; see also
kepler-23
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets link"
Kepler-23,2.1350191074517512e+18,"notes:
2 substellar companions detected:
kepler-23b
and
kepler-23c
, and a third one unconfirmed; see also
kepler-23
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets link"
Kepler-23,2.1350191074517512e+18,"notes:
2 substellar companions detected:
kepler-23b
and
kepler-23c
, and a third one unconfirmed; see also
kepler-23
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets link"
Kepler-1839,2.1351056252736036e+18,none
Kepler-1314,2.0799207243609464e+18,none
Kepler-940,2.1285944204941696e+18,none
Kepler-671,2.1350083872133317e+18,none
Kepler-1159,2.079920552562268e+18,none
Kepler-1766,2.128151660905893e+18,none
Kepler-603,2.0775564651266596e+18,none
Kepler-603,2.0775564651266596e+18,none
Kepler-603,2.0775564651266596e+18,none
Kepler-1897,2.0524105998400712e+18,none
TOI-1744,2.239296103032465e+18,none
Kepler-1343,2.1352517916004145e+18,none
HATS-10,6.771939433131924e+18,none
Kepler-302,2.078195212660288e+18,none
Kepler-302,2.078195212660288e+18,none
Kepler-326,2.128098197152438e+18,none
Kepler-326,2.128098197152438e+18,none
Kepler-326,2.128098197152438e+18,none
Kepler-941,2.1285932522624648e+18,none
Kepler-1396,2.0798970505003868e+18,none
TOI-5232,2.0481749675056796e+18,none
Kepler-385,2.1352030007714004e+18,none
Kepler-385,2.1352030007714004e+18,none
Kepler-385,2.1352030007714004e+18,none
Kepler-1413,2.1281453387139863e+18,none
Kepler-1860,2.1351049037191296e+18,none
Kepler-1658,2.0521943740098772e+18,none
Kepler-1756,2.0765720929843628e+18,none
Kepler-947,2.0775532009515515e+18,none
Kepler-1725,2.0765247109044275e+18,none
Kepler-1537,2.07829183224317e+18,none
Kepler-1846,2.079893820684922e+18,none
Kepler-418,2.0521179235900736e+18,none
Kepler-418,2.0521179235900736e+18,none
Kepler-304,2.0765658051519255e+18,none
Kepler-304,2.0765658051519255e+18,none
Kepler-304,2.0765658051519255e+18,none
Kepler-304,2.0765658051519255e+18,none
Kepler-1589,2.0765659082311488e+18,none
Kepler-321,2.0783279743880924e+18,none
Kepler-321,2.0783279743880924e+18,none
Kepler-1562,2.128155818434336e+18,none
Kepler-1723,2.128157158464165e+18,none
Kepler-480,2.1350445680185e+18,none
Kepler-1104,2.135002576119496e+18,none
Kepler-1306,2.128533466317652e+18,none
Kepler-266,2.0783282879261304e+18,none
Kepler-266,2.0783282879261304e+18,none
Kepler-1463,2.0775366739173225e+18,none
Kepler-690,2.07646e+18,none
Kepler-1632,2.0782978108381025e+18,none
Kepler-35,2.1281553717577308e+18,"notes:
substellar companion
kepler-35b
detected, see also
kepler-35(ab)
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all"
Kepler-1065,2.0522032731823537e+18,none
Kepler-1065,2.0522032731823537e+18,none
Kepler-41,2.080061942886336e+18,"notes:
substellar companion
kepler-41b
detected, see also
kepler-41
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all lin"
Kepler-1123,2.13523911285702e+18,none
Kepler-1821,2.1350513712467448e+18,none
Kepler-871,2.0781756276093972e+18,none
Kepler-1321,2.128141834020808e+18,none
Kepler-1321,2.128141834020808e+18,none
Kepler-1321,2.128141834020808e+18,none
Kepler-1247,2.1281417996610624e+18,none
Kepler-1450,2.0799051937586084e+18,none
Kepler-1640,2.0765783120970473e+18,none
Kepler-1790,2.080062664440263e+18,none
Kepler-1101,2.0800486800266468e+18,none
Kepler-595,2.1352376010285496e+18,none
Kepler-595,2.1352376010285496e+18,none
Kepler-1241,2.0521246924587507e+18,none
Kepler-1058,2.0800547617003904e+18,none
Kepler-1873,2.0800623895623567e+18,none
Kepler-980,2.0799021013821809e+18,none
Kepler-1016,2.0800613931299287e+18,none
Kepler-1016,2.0800613931299287e+18,none
Kepler-1201,2.0765794459684209e+18,none
Kepler-1956,2.1350522989597033e+18,none
Kepler-857,2.07817658968214e+18,none
Kepler-1631,2.078284547978728e+18,none
HATS-33,6.640975950310072e+18,none
Kepler-173,2.077485271747441e+18,none
Kepler-173,2.077485271747441e+18,none
Kepler-1068,2.1281298768313708e+18,none
Kepler-882,2.0779884013977044e+18,none
Kepler-688,2.0522324102410289e+18,none
KELT-20,2.0331236540925924e+18,none
Kepler-1834,2.0764544452377943e+18,none
Kepler-1834,2.0764544452377943e+18,none
Kepler-176,2.078286197246582e+18,none
Kepler-176,2.078286197246582e+18,none
Kepler-176,2.078286197246582e+18,none
Kepler-176,2.078286197246582e+18,none
Kepler-314,2.0775408271418112e+18,none
Kepler-314,2.0775408271418112e+18,none
Kepler-851,2.134808963293895e+18,none
Kepler-1474,2.0800572699613169e+18,none
Kepler-1960,2.1285183480325235e+18,none
Kepler-1096,2.0800582663937664e+18,none
Kepler-168,2.076454926274192e+18,none
Kepler-168,2.076454926274192e+18,none
Kepler-689,2.0762538874490483e+18,none
Kepler-577,2.0522129969885343e+18,none
Kepler-116,2.0782728313078917e+18,none
Kepler-116,2.0782728313078917e+18,none
Kepler-1769,2.07808343612747e+18,none
Kepler-1368,2.077479121354236e+18,none
Kepler-825,2.0762493519635528e+18,none
Kepler-825,2.0762493519635528e+18,none
Kepler-54,2.0779746875573847e+18,"notes:
2 substellar companions detected:
kepler-54b
and
kepler-54c
; see also
kepler-54
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-54,2.0779746875573847e+18,"notes:
2 substellar companions detected:
kepler-54b
and
kepler-54c
; see also
kepler-54
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-54,2.0779746875573847e+18,"notes:
2 substellar companions detected:
kepler-54b
and
kepler-54c
; see also
kepler-54
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
Kepler-692,2.076495402046502e+18,none
Kepler-1969,2.13502560144252e+18,none
Kepler-1674,2.07993464005527e+18,none
Kepler-1391,2.128514431022374e+18,none
Kepler-464,2.134798444914612e+18,none
Kepler-1792,2.0522114164408804e+18,none
Kepler-751,2.078310008545448e+18,none
Kepler-727,2.0798775685291236e+18,none
Kepler-1472,2.1348049775638e+18,none
KOI-217,2.0800956841502536e+18,"notes:
substellar companion
kepler-71b
detected, see also
kepler-71
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
: 
1
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain al"
Kepler-1398,2.12877680198573e+18,none
Kepler-1398,2.12877680198573e+18,none
Kepler-1877,2.128517003703948e+18,none
Kepler-1222,2.134837069559538e+18,none
Kepler-712,2.0779614633626455e+18,none
Kepler-712,2.0779614633626455e+18,none
Kepler-1169,2.0800988409429207e+18,none
HATS-8,6.767008363999713e+18,none
Kepler-317,2.0521635189639665e+18,none
Kepler-317,2.0521635189639665e+18,none
Kepler-378,2.080095512350544e+18,none
Kepler-378,2.080095512350544e+18,none
KIC 3558849,2.0521368214469893e+18,none
Kepler-1425,2.0779679573532593e+18,none
Kepler-593,2.128776252229952e+18,none
Kepler-942,2.0783162963783196e+18,none
Kepler-874,2.0779678886337871e+18,none
Kepler-1171,2.0521367527275116e+18,none
Kepler-827,2.077954724552785e+18,none
Kepler-215,2.0798856087086492e+18,none
Kepler-215,2.0798856087086492e+18,none
Kepler-215,2.0798856087086492e+18,none
Kepler-215,2.0798856087086492e+18,none
Kepler-1087,2.0800709751951173e+18,none
Kepler-1942,2.0798252730067e+18,none
Kepler-831,2.077954866292644e+18,none
Kepler-616,2.0804848425458767e+18,none
Kepler-616,2.0804848425458767e+18,none
Kepler-616,2.0804848425458767e+18,none
Kepler-1115,2.0764836166564104e+18,none
Kepler-485,2.135184068555793e+18,none
Kepler-1867,2.0780801762574152e+18,none
Kepler-579,2.0764770539462536e+18,none
Kepler-163,2.128525769736134e+18,none
Kepler-163,2.128525769736134e+18,none
Kepler-935,2.080476321330728e+18,none
Kepler-490,2.1285254604984876e+18,none
Kepler-1467,2.0799817128956367e+18,none
Kepler-830,2.0779561719627295e+18,none
Kepler-1207,2.13483342742767e+18,none
Kepler-1992,2.0798806952655076e+18,none
Kepler-855,2.0780880059760924e+18,none
Kepler-1277,2.0766012300397903e+18,none
Kepler-499,2.0781253593138716e+18,none
Kepler-142,2.128724678262662e+18,none
Kepler-142,2.128724678262662e+18,none
Kepler-142,2.128724678262662e+18,none
Kepler-1830,2.076662871411824e+18,none
Kepler-1364,2.1348425327581809e+18,none
Kepler-1051,2.0766616301602752e+18,none
Kepler-1801,2.0761854084886705e+18,none
Kepler-1801,2.0761854084886705e+18,none
Kepler-1980,2.0521391235496264e+18,none
Kepler-1618,2.0800674404451735e+18,none
Kepler-1036,2.134950078738454e+18,none
Kepler-576,2.0521406010180265e+18,none
Kepler-624,2.0762459503498447e+18,none
Kepler-1021,2.0779029143669745e+18,none
Kepler-1717,2.1348421891607232e+18,none
Kepler-793,2.0521446211079025e+18,none
Kepler-633,2.0766019172343475e+18,none
Kepler-633,2.0766019172343475e+18,none
Kepler-197,2.1351795330703992e+18,none
Kepler-197,2.1351795330703992e+18,none
Kepler-197,2.1351795330703992e+18,none
Kepler-197,2.1351795330703992e+18,none
Kepler-345,2.0800677496818452e+18,none
Kepler-345,2.0800677496818452e+18,none
Kepler-1255,2.077911332502996e+18,none
Kepler-1086,2.0800183747371617e+18,none
Kepler-1086,2.0800183747371617e+18,none
Kepler-487,2.0766923864277768e+18,"notes:
multiple transiting exoplanet candidates detected (steffen et al,
2010apj...725.1226s
), but unconfirmed; see
koi-191 b
and
koi-191 c
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number"
Kepler-487,2.0766923864277768e+18,"notes:
multiple transiting exoplanet candidates detected (steffen et al,
2010apj...725.1226s
), but unconfirmed; see
koi-191 b
and
koi-191 c
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number"
Kepler-487,2.0766923864277768e+18,"notes:
multiple transiting exoplanet candidates detected (steffen et al,
2010apj...725.1226s
), but unconfirmed; see
koi-191 b
and
koi-191 c
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number"
Kepler-300,2.1347308979673e+18,none
Kepler-300,2.1347308979673e+18,none
Kepler-47,2.080506523540903e+18,"notes:
2 substellar companions detected:
kepler-47b
and
kepler-47c
; see also
kepler-47(ab) b
and
kepler-47(ab) c
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked,"
Kepler-47,2.080506523540903e+18,"notes:
2 substellar companions detected:
kepler-47b
and
kepler-47c
; see also
kepler-47(ab) b
and
kepler-47(ab) c
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked,"
Kepler-47,2.080506523540903e+18,"notes:
2 substellar companions detected:
kepler-47b
and
kepler-47c
; see also
kepler-47(ab) b
and
kepler-47(ab) c
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked,"
Kepler-964,2.0765899600454208e+18,none
Kepler-1831,2.1349355445685048e+18,none
Kepler-61,2.0778898920238167e+18,"notes:
substellar companion
kepler-61b
detected, see also
kepler-61
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all lin"
Kepler-493,2.0761660295961e+18,none
Kepler-1145,2.0780127968089528e+18,none
Kepler-962,2.0804530254272468e+18,none
Kepler-908,2.0761941015027976e+18,none
Kepler-1603,2.0778916443728527e+18,none
Kepler-1052,2.0804661852072748e+18,none
Kepler-1052,2.0804661852072748e+18,none
Kepler-1281,2.1347259158052296e+18,none
Kepler-819,2.0761866110797043e+18,none
Kepler-1382,2.0761738593192584e+18,none
WASP-194,2.1390825244688689e+18,none
Kepler-870,2.1351754786212905e+18,none
Kepler-508,2.078008703696509e+18,none
Kepler-1483,2.077858143627173e+18,none
Kepler-218,2.080452613110461e+18,none
Kepler-218,2.080452613110461e+18,none
Kepler-218,2.080452613110461e+18,none
Kepler-872,2.0780976653645765e+18,none
Kepler-419,2.1356044255952133e+18,"notes:
substellar companion
koi-1474b
detected, see also
koi-1474
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links"
Kepler-377,2.0731574565509473e+18,none
Kepler-377,2.0731574565509473e+18,none
Kepler-1625,2.0762800008511716e+18,none
Kepler-581,2.0765958699205112e+18,none
Kepler-678,2.135550652604184e+18,none
Kepler-1754,2.134972275129563e+18,none
Kepler-1283,2.0765990653764475e+18,none
Kepler-1111,2.0800161069945047e+18,none
Kepler-644,2.078049767888232e+18,none
Kepler-1125,2.0765986874191007e+18,none
Kepler-1638,2.1347268778779653e+18,none
Kepler-450,2.1355905786206052e+18,none
Kepler-450,2.1355905786206052e+18,none
Kepler-450,2.1355905786206052e+18,none
Kepler-1487,2.0731530241446927e+18,none
Kepler-1487,2.0731530241446927e+18,none
Kepler-1098,2.0780191877207117e+18,none
Kepler-888,2.1349323147537572e+18,none
Kepler-1432,2.1349342732588744e+18,none
Kepler-719,2.0796087035768968e+18,none
Kepler-1434,2.1355943925516756e+18,none
Kepler-667,2.134766460297292e+18,none
Kepler-199,2.0763916699999508e+18,none
Kepler-199,2.0763916699999508e+18,none
Kepler-1134,2.07789264080512e+18,none
Kepler-180,2.1349332081069832e+18,none
Kepler-180,2.1349332081069832e+18,none
Kepler-743,2.0779942726064005e+18,none
Kepler-1696,2.077107211548933e+18,none
Kepler-860,2.080406364902716e+18,none
Kepler-252,2.079662785806104e+18,none
Kepler-252,2.079662785806104e+18,none
Kepler-1894,2.1349310778026255e+18,none
Kepler-1894,2.1349310778026255e+18,none
KOI-134,2.0799714736938473e+18,none
Kepler-1260,2.0778940839144845e+18,none
Kepler-516,2.0731551844950687e+18,none
Kepler-1236,2.077894736749534e+18,none
Kepler-365,2.1347731604473825e+18,none
Kepler-365,2.1347731604473825e+18,none
Kepler-1237,2.079669589034384e+18,none
Kepler-466,2.1347198341313705e+18,none
Kepler-466,2.1347198341313705e+18,none
Kepler-713,2.0780038976369551e+18,none
Kepler-1131,2.134776218463089e+18,none
Kepler-1090,2.07965082861718e+18,none
Kepler-1090,2.07965082861718e+18,none
Kepler-528,2.080650559563974e+18,none
Kepler-1405,2.0761981903121684e+18,none
Kepler-1490,2.077895183426196e+18,none
Kepler-379,2.0731671803574016e+18,none
Kepler-379,2.0731671803574016e+18,none
Kepler-1353,2.077144491865964e+18,none
WASP-67,6.868476691490045e+18,"notes:
substellar companion
wasp-67b
detected, see also
wasp-67
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all links ("
Kepler-292,2.0771409871725773e+18,none
Kepler-292,2.0771409871725773e+18,none
Kepler-292,2.0771409871725773e+18,none
Kepler-292,2.0771409871725773e+18,none
Kepler-292,2.0771409871725773e+18,none
Kepler-308,2.0764001568556124e+18,none
Kepler-308,2.0764001568556124e+18,none
Kepler-1551,2.0763255275015665e+18,none
Kepler-1785,2.0806456117616343e+18,none
Kepler-879,2.1353984733248115e+18,none
Kepler-879,2.1353984733248115e+18,none
Kepler-328,2.076373321899336e+18,none
Kepler-328,2.076373321899336e+18,none
Kepler-232,2.1355950453867873e+18,none
Kepler-232,2.1355950453867873e+18,none
Kepler-1315,2.080388566557873e+18,none
Kepler-1315,2.080388566557873e+18,none
Kepler-1987,2.0780002898644787e+18,none
Kepler-1987,2.0780002898644787e+18,none
Kepler-1987,2.0780002898644787e+18,none
Kepler-1987,2.0780002898644787e+18,none
Kepler-972,2.0780387384123423e+18,none
Kepler-1861,2.1349565727292257e+18,none
Kepler-954,2.0806577407496015e+18,none
Kepler-1180,2.0780259909491487e+18,none
Kepler-1610,2.079807646464016e+18,none
Kepler-1610,2.079807646464016e+18,none
Kepler-1007,2.0803816258906665e+18,none
Kepler-1856,2.135692661402242e+18,none
Kepler-784,2.080605823184e+18,none
Kepler-784,2.080605823184e+18,none
Kepler-832,2.0798045884469248e+18,none
Kepler-340,2.0763836255106857e+18,none
Kepler-340,2.0763836255106857e+18,none
Kepler-1206,2.1349077475404472e+18,none
Kepler-119,2.0772367134019735e+18,none
Kepler-119,2.0772367134019735e+18,none
Kepler-1475,2.07975026569968e+18,none
Kepler-500,2.0795638297583383e+18,none
Kepler-789,2.073176491847172e+18,none
Kepler-1533,2.0797499564620308e+18,none
Kepler-452,2.079597124345617e+18,none
TOI-1064,6.68337184736492e+18,none
TOI-1064,6.68337184736492e+18,none
Kepler-806,2.079752464723012e+18,none
Kepler-1404,2.1353544241390223e+18,none
Kepler-679,2.1353561421259825e+18,none
Kepler-1959,2.0797493036270323e+18,none
Kepler-602,2.0771197528538957e+18,none
Kepler-640,2.0771197485456023e+18,none
Kepler-1108,2.0803903532643228e+18,none
Kepler-910,2.0772431386733568e+18,none
Kepler-1523,2.080193506325008e+18,none
Kepler-1607,2.077241558125148e+18,none
Kepler-255,2.0802026116556943e+18,none
Kepler-255,2.0802026116556943e+18,none
Kepler-255,2.0802026116556943e+18,none
Kepler-335,2.0798101203649068e+18,none
Kepler-335,2.0798101203649068e+18,none
Kepler-1257,2.0798139342960005e+18,none
Kepler-817,2.0731958707402452e+18,none
Kepler-1947,2.0772194991729748e+18,none
Kepler-1502,2.0731994097934287e+18,none
Kepler-80,2.0763289634757043e+18,"notes:
5 substellar companions detected:
kepler-80b
,
kepler-80c
,
kepler-80d
,
kepler-80e
and
kepler-80f
; see also
kepler-80
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct o"
Kepler-80,2.0763289634757043e+18,"notes:
5 substellar companions detected:
kepler-80b
,
kepler-80c
,
kepler-80d
,
kepler-80e
and
kepler-80f
; see also
kepler-80
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct o"
Kepler-80,2.0763289634757043e+18,"notes:
5 substellar companions detected:
kepler-80b
,
kepler-80c
,
kepler-80d
,
kepler-80e
and
kepler-80f
; see also
kepler-80
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct o"
Kepler-80,2.0763289634757043e+18,"notes:
5 substellar companions detected:
kepler-80b
,
kepler-80c
,
kepler-80d
,
kepler-80e
and
kepler-80f
; see also
kepler-80
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct o"
Kepler-80,2.0763289634757043e+18,"notes:
5 substellar companions detected:
kepler-80b
,
kepler-80c
,
kepler-80d
,
kepler-80e
and
kepler-80f
; see also
kepler-80
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct o"
Kepler-80,2.0763289634757043e+18,"notes:
5 substellar companions detected:
kepler-80b
,
kepler-80c
,
kepler-80d
,
kepler-80e
and
kepler-80f
; see also
kepler-80
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct o"
Kepler-1724,2.0866492201259272e+18,none
Kepler-1738,2.0805815652088133e+18,none
Kepler-396,2.1348473431217984e+18,none
Kepler-396,2.1348473431217984e+18,none
Kepler-181,2.135292507890372e+18,none
Kepler-181,2.135292507890372e+18,none
Kepler-1585,2.079700100481104e+18,none
Kepler-900,2.080548957816448e+18,none
Kepler-525,2.0805803282582223e+18,none
Kepler-1685,2.0795767833798208e+18,none
Kepler-1497,2.0801882492841185e+18,none
Kepler-15,2.1348508478132636e+18,"notes:
substellar companion
kepler-15b
detected, see also
kepler-15
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you will obtain all lin"
Kepler-1420,2.0772322466361728e+18,none
Kepler-676,2.1353014414224635e+18,none
Kepler-1326,2.0732801852248417e+18,none
Kepler-1061,2.1353013383432468e+18,none
Kepler-1739,2.0806388772531512e+18,none
Kepler-1340,2.0772190524968264e+18,none
Kepler-818,2.073292868280456e+18,none
HIP 97166,2.2882210032130396e+18,none
Kepler-1886,2.073294414466892e+18,none
Kepler-1336,2.080529922521396e+18,none
Kepler-1336,2.080529922521396e+18,none
Kepler-228,2.0866602839619643e+18,none
Kepler-228,2.0866602839619643e+18,none
Kepler-228,2.0866602839619643e+18,none
Kepler-1375,2.0787857878455583e+18,none
Kepler-394,2.135378231142792e+18,none
Kepler-394,2.135378231142792e+18,none
Kepler-394,2.135378231142792e+18,none
Kepler-1182,2.079548917633369e+18,none
Kepler-843,2.0868096457442575e+18,none
Kepler-1037,2.0805633201877212e+18,none
Kepler-1927,2.0768274545603208e+18,none
Kepler-58,2.0732746189476785e+18,"notes:
2 substellar companions detected:
kepler-58b
and
kepler-58c
; see also
kepler-58
in the
extrasolar planets encyclopaedia
.
hierarchy :
number of linked objects
whatever the membership probability is
(see description
here
)
:
the count displayed here is the number of children objects.
the list obtained by clicking the button may be larger, as some children may
be linked with different references or probability.
%this number is the number of distinct objets linked, by using this button, you"
