target,n_rows_in_csv,n_valid_3d,n_inner_lt_30pc,n_outer_40_70pc,inner_density,outer_density,density_ratio,raw_score,adjusted_score,score_gap,score_retention,inner_weight,outer_weight,confidence_weight,score_status,central_concentration_10pc,peak_shell,peak_radius_mid_pc,monotonic_fraction,hollow_core_flag,anti_cluster_flag,n_0_10pc,density_0_10pc,n_10_20pc,density_10_20pc,n_20_30pc,density_20_30pc,n_30_40pc,density_30_40pc,n_40_50pc,density_40_50pc,n_50_60pc,density_50_60pc,n_60_70pc,density_60_70pc,csv_path,_norm,st_age,st_ageerr1,st_ageerr2,age,age_err,frac_err,no_age,bad_age,terrible_age,priority
TOI-1716,673,673,30,576,0.0002652582384864,0.0004928669205426,0.5381944444444444,0.2826413043917063,0.2083635554560019,0.0742777489357044,0.7372013651877133,0.75,0.9829351535836176,0.7372013651877133,ok,0.5460514947295663,60_70,65.0,0.3333333333333333,False,True,1,0.0002387324146378,6,0.0002046277839752,23,0.000288991870351,67,0.0004322992373171,105,0.0004109328448684,175,0.0004591007973804,296,0.0005564157065574,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1716.csv,toi-1716,,,,,,,True,False,False,True
HAT-P-39,516,516,34,431,0.000300626003618,0.0003687945186699,0.8151585460170147,0.273273149857945,0.2063772798401528,0.0668958700177921,0.7552051123479695,0.7727272727272727,0.9773242630385488,0.7552051123479695,ok,0.8255724604272323,60_70,65.0,0.3333333333333333,True,True,0,0.0,5,0.0001705231533127,29,0.0003643810539209,51,0.0003290635985548,91,0.0003561417988859,132,0.0003462931728812,208,0.0003909948208241,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-39.csv,hat-p-39,,,,,,,True,False,False,True
Gaia-2,397,397,24,326,0.0002122065907891,0.0002789489862793,0.7607361963190183,0.2970318719689525,0.2034293913064674,0.093602480662485,0.6848739495798319,0.7058823529411765,0.9702380952380952,0.6848739495798319,ok,0.7530533214179327,60_70,65.0,0.5,True,False,0,0.0,8,0.0002728370453003,16,0.0002010378228529,47,0.0003032546888642,67,0.0002622142914874,93,0.0002439792808936,166,0.0003120439435423,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\Gaia-2.csv,gaia-2,,,,,,,True,False,False,True
TOI-1338_A,153,153,14,125,0.0001237871779603,0.0001069589671316,1.157333333333333,0.3708965843681152,0.200329945260556,0.1705666391075591,0.5401234567901235,0.5833333333333334,0.925925925925926,0.5401234567901235,ok,1.1787903010924594,20_30,25.0,0.5,True,False,0,0.0,3,0.0001023138919876,11,0.0001382135032113,14,9.03311839170217e-05,22,8.610021511528765e-05,51,0.0001337950895223,52,9.774870520604596e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1338_A.csv,toi-1338 a,,,,,,,True,False,False,True
Kepler-1907,464,464,26,376,0.0002298904733549,0.000321732573132,0.7145390070921985,0.2845749265932829,0.2002018193995347,0.0843731071937482,0.7035118019573978,0.7222222222222222,0.9740932642487048,0.7035118019573978,ok,0.6947404025029595,30_40,35.0,0.5,True,False,0,0.0,10,0.0003410463066254,16,0.0002010378228529,62,0.0004000381002039,86,0.0003365735681779,109,0.0002859542109398,181,0.0003402406854287,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\Kepler-1907.csv,kepler-1907,,,,,,,True,False,False,True
Kepler-1907,464,464,26,376,0.0002298904733549,0.000321732573132,0.7145390070921985,0.2845749265932829,0.2002018193995347,0.0843731071937482,0.7035118019573978,0.7222222222222222,0.9740932642487048,0.7035118019573978,ok,0.6947404025029595,30_40,35.0,0.5,True,False,0,0.0,10,0.0003410463066254,16,0.0002010378228529,62,0.0004000381002039,86,0.0003365735681779,109,0.0002859542109398,181,0.0003402406854287,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\Kepler-1907.csv,kepler-1907,,,,,,,True,False,False,True
NGTS-1,129,129,7,113,6.189358898018153e-05,9.66909062870117e-05,0.640117994100295,0.527809563629845,0.1996639717031121,0.3281455919267328,0.3782879005260641,0.4117647058823529,0.91869918699187,0.3782879005260641,ok,0.6715239829993929,0_10,5.0,0.5,False,False,1,0.0002387324146378,3,0.0001023138919876,3,3.769459178492258e-05,9,5.807004680379966e-05,23,9.001386125689163e-05,29,7.607956070876317e-05,61,0.0001146667503378,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\NGTS-1.csv,ngts-1,,,,,,,True,False,False,True
K2-336,214,214,15,185,0.0001326291192432,0.0001582992713548,0.8378378378378377,0.3465907137147745,0.1972900985761024,0.1493006151386721,0.5692307692307692,0.6,0.9487179487179488,0.5692307692307692,ok,0.8821887213847013,50_60,55.0,0.5,True,False,0,0.0,5,0.0001705231533127,10,0.000125648639283,14,9.03311839170217e-05,35,0.0001369776149561,66,0.0001731465864406,84,0.0001579017545636,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-336.csv,k2-336,,,,,,,True,False,False,True
K2-48,172,172,15,138,0.0001326291192432,0.0001180826997133,1.123188405797101,0.3490169169016821,0.1952608156720221,0.15375610122966,0.5594594594594594,0.6,0.9324324324324323,0.5594594594594594,ok,1.118188251946214,20_30,25.0,0.5,True,False,0,0.0,3,0.0001023138919876,12,0.0001507783671396,19,0.0001225923210302,26,0.0001017547996817,50,0.0001311716563944,62,0.0001165465331302,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-48.csv,k2-48,,,,,,,True,False,False,True
K2-340,35,35,6,22,5.3051647697298455e-05,1.882477821517042e-05,2.818181818181818,0.7474406441708163,0.1926995410752885,0.5547411030955278,0.2578125,0.375,0.6875,0.2578125,ok,2.4214559386973185,0_10,5.0,0.6666666666666666,False,False,1,0.0002387324146378,0,0.0,5,6.282431964153764e-05,7,4.516559195851085e-05,5,1.956823070801992e-05,7,1.836403189521869e-05,10,1.879782792423961e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-340.csv,k2-340,,,,,,,True,False,False,True
WASP-66,162,162,15,128,0.0001326291192432,0.0001095259823428,1.2109374999999998,0.3452218572115014,0.1921234683611834,0.153098388850318,0.5565217391304348,0.6,0.927536231884058,0.5565217391304348,ok,1.1942554799697658,20_30,25.0,0.3333333333333333,True,False,0,0.0,2,6.8209261325098e-05,13,0.0001633432310679,19,0.0001225923210302,22,8.610021511528765e-05,42,0.0001101841913713,64,0.0001203060987151,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-66.csv,wasp-66,,,,,,,True,False,False,True
K2-282,189,189,6,78,5.3051647697298455e-05,6.674239549014967e-05,0.7948717948717948,0.5719721162842248,0.1901157318331088,0.381856384451116,0.3323863636363636,0.375,0.8863636363636364,0.3323863636363636,ok,0.8165374677002585,0_10,5.0,0.3333333333333333,False,False,1,0.0002387324146378,1,3.4104630662549e-05,4,5.0259455713230106e-05,8,5.161781938115525e-05,13,5.08773998408518e-05,23,6.033896194143286e-05,42,7.895087728180636e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-282.csv,k2-282,,,,,,,True,False,False,True
K2-282,189,189,6,78,5.3051647697298455e-05,6.674239549014967e-05,0.7948717948717948,0.5719721162842248,0.1901157318331088,0.381856384451116,0.3323863636363636,0.375,0.8863636363636364,0.3323863636363636,ok,0.8165374677002585,0_10,5.0,0.3333333333333333,False,False,1,0.0002387324146378,1,3.4104630662549e-05,4,5.0259455713230106e-05,8,5.161781938115525e-05,13,5.08773998408518e-05,23,6.033896194143286e-05,42,7.895087728180636e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-282.csv,k2-282,,,,,,,True,False,False,True
WASP-56,246,246,18,209,0.0001591549430918,0.0001788353930441,0.8899521531100477,0.3072698224733161,0.1885109380535902,0.1187588844197259,0.6135029354207436,0.6428571428571429,0.954337899543379,0.6135029354207436,ok,0.9239766081871345,50_60,55.0,0.3333333333333333,True,True,0,0.0,3,0.0001023138919876,15,0.0001884729589246,19,0.0001225923210302,40,0.0001565458456641,79,0.0002072512171031,90,0.0001691804513181,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-56.csv,wasp-56,,,,,,,True,False,False,True
K2-341,245,245,17,185,0.000150313001809,0.0001582992713548,0.9495495495495496,0.3154389707042592,0.188424608331414,0.1270143623728451,0.597340930674264,0.6296296296296297,0.9487179487179488,0.597340930674264,ok,0.8726445743989604,30_40,35.0,0.5,True,False,0,0.0,6,0.0002046277839752,11,0.0001382135032113,43,0.0002774457791737,31,0.0001213230303897,75,0.0001967574845916,79,0.0001485028406014,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-341.csv,k2-341,,,,,,,True,False,False,True
WASP-106,218,218,16,176,0.0001414710605261,0.0001505982257213,0.9393939393939392,0.3222300257888818,0.1876343574486127,0.134595668340269,0.5822994210090985,0.6153846153846154,0.946236559139785,0.5822994210090985,ok,0.927026035936927,50_60,55.0,0.3333333333333333,True,True,0,0.0,4,0.0001364185226501,12,0.0001507783671396,26,0.0001677579129887,27,0.0001056684458233,68,0.0001783934526964,81,0.0001522624061863,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-106.csv,wasp-106,,,,,,,True,False,False,True
WASP-63,136,136,7,117,6.189358898018153e-05,0.0001001135932352,0.6182336182336182,0.4928348926307878,0.1869531158242775,0.3058817768065103,0.3793422880963409,0.4117647058823529,0.9212598425196852,0.3793422880963409,ok,0.635084697100201,0_10,5.0,0.3333333333333333,False,False,1,0.0002387324146378,2,6.8209261325098e-05,4,5.0259455713230106e-05,12,7.742672907173288e-05,21,8.218656897368367e-05,37,9.706702573187025e-05,59,0.000110907184753,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-63.csv,wasp-63,,,,,,,True,False,False,True
WASP-22,760,760,22,307,0.0001945227082234,0.0002626912232753,0.7404994571118348,0.2752485201027811,0.1832638510226916,0.0919846690800895,0.6658123028391167,0.6875,0.9684542586750788,0.6658123028391167,ok,0.748492678725237,60_70,65.0,0.1666666666666666,True,True,0,0.0,5,0.0001705231533127,17,0.0002136026867812,37,0.0002387324146378,64,0.0002504733530626,88,0.0002308621152541,155,0.0002913663328257,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-22.csv,wasp-22,,,,,,,True,False,False,True
TOI-2768,193,193,8,146,7.07355302630646e-05,0.0001249280736097,0.5662100456621004,0.4394386284223436,0.1827864380332255,0.2566521903891181,0.4159544159544159,0.4444444444444444,0.935897435897436,0.4159544159544159,ok,0.5061061061061061,0_10,5.0,0.5,False,False,2,0.0004774648292756,1,3.4104630662549e-05,5,6.282431964153764e-05,39,0.0002516368694831,76,0.0002974371067619,70,0.0001836403189521,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2768.csv,toi-2768,,,,,,,True,False,False,True
HAT-P-22,86,86,6,72,5.3051647697298455e-05,6.160836506783047e-05,0.861111111111111,0.5547311163016035,0.1826553675627231,0.3720757487388804,0.3292682926829268,0.375,0.8780487804878049,0.3292682926829268,ok,0.8777777777777778,0_10,5.0,0.5,False,False,1,0.0002387324146378,2,6.8209261325098e-05,3,3.769459178492258e-05,8,5.161781938115525e-05,28,0.0001095820919649,44,0.000115431057627,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-22.csv,hat-p-22,,,,,,,True,False,False,True
K2-358,162,162,12,138,0.0001061032953945,0.0001180826997133,0.8985507246376812,0.3589314498244013,0.1825523590015996,0.1763790908228016,0.5085995085995085,0.5454545454545454,0.9324324324324323,0.5085995085995085,ok,0.9362962962962964,10_20,15.0,0.3333333333333333,True,False,0,0.0,4,0.0001364185226501,8,0.0001005189114264,12,7.742672907173288e-05,26,0.0001017547996817,45,0.0001180544907549,67,0.0001259454470924,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-358.csv,k2-358,,,,,,,True,False,False,True
K2-8,80,80,9,62,7.957747154594768e-05,5.3051647697298455e-05,1.4999999999999998,0.444333710564829,0.1812413819409171,0.2630923286239119,0.4078947368421052,0.4736842105263157,0.8611111111111112,0.4078947368421052,ok,1.483568075117371,10_20,15.0,0.5,True,False,0,0.0,3,0.0001023138919876,6,7.538918356984516e-05,9,5.807004680379966e-05,15,5.870469212405976e-05,23,6.033896194143286e-05,24,4.5114787018175065e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-8.csv,k2-8,,,,,,,True,False,False,True
K2-8,80,80,9,62,7.957747154594768e-05,5.3051647697298455e-05,1.4999999999999998,0.444333710564829,0.1812413819409171,0.2630923286239119,0.4078947368421052,0.4736842105263157,0.8611111111111112,0.4078947368421052,ok,1.483568075117371,10_20,15.0,0.5,True,False,0,0.0,3,0.0001023138919876,6,7.538918356984516e-05,9,5.807004680379966e-05,15,5.870469212405976e-05,23,6.033896194143286e-05,24,4.5114787018175065e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-8.csv,k2-8,,,,,,,True,False,False,True
K2-133,108,108,12,77,0.0001061032953945,6.588672375309648e-05,1.6103896103896105,0.3730850191946012,0.1801100092663592,0.192975009928242,0.4827586206896551,0.5454545454545454,0.8850574712643678,0.4827586206896551,ok,1.4629629629629632,40_50,45.0,0.5,True,False,0,0.0,4,0.0001364185226501,8,0.0001005189114264,19,0.0001225923210302,57,0.0002230778300714,20,5.24686625577677e-05,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-133.csv,k2-133,,,,,,,True,False,False,True
K2-133,108,108,12,77,0.0001061032953945,6.588672375309648e-05,1.6103896103896105,0.3730850191946012,0.1801100092663592,0.192975009928242,0.4827586206896551,0.5454545454545454,0.8850574712643678,0.4827586206896551,ok,1.4629629629629632,40_50,45.0,0.5,True,False,0,0.0,4,0.0001364185226501,8,0.0001005189114264,19,0.0001225923210302,57,0.0002230778300714,20,5.24686625577677e-05,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-133.csv,k2-133,,,,,,,True,False,False,True
K2-133,108,108,12,77,0.0001061032953945,6.588672375309648e-05,1.6103896103896105,0.3730850191946012,0.1801100092663592,0.192975009928242,0.4827586206896551,0.5454545454545454,0.8850574712643678,0.4827586206896551,ok,1.4629629629629632,40_50,45.0,0.5,True,False,0,0.0,4,0.0001364185226501,8,0.0001005189114264,19,0.0001225923210302,57,0.0002230778300714,20,5.24686625577677e-05,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-133.csv,k2-133,,,,,,,True,False,False,True
K2-133,108,108,12,77,0.0001061032953945,6.588672375309648e-05,1.6103896103896105,0.3730850191946012,0.1801100092663592,0.192975009928242,0.4827586206896551,0.5454545454545454,0.8850574712643678,0.4827586206896551,ok,1.4629629629629632,40_50,45.0,0.5,True,False,0,0.0,4,0.0001364185226501,8,0.0001005189114264,19,0.0001225923210302,57,0.0002230778300714,20,5.24686625577677e-05,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-133.csv,k2-133,,,,,,,True,False,False,True
K2-108,218,218,14,184,0.0001237871779603,0.0001574435996177,0.7862318840579711,0.3245879469772662,0.1795830222107899,0.1450049247664762,0.5532646048109966,0.5833333333333334,0.9484536082474226,0.5532646048109966,ok,0.8031953522149601,60_70,65.0,0.3333333333333333,True,True,0,0.0,5,0.0001705231533127,9,0.0001130837753547,20,0.0001290445484528,38,0.0001487185533809,51,0.0001337950895223,95,0.0001785793652802,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-108.csv,k2-108,,,,,,,True,False,False,True
TOI-269,158,158,55,5,0.0004863067705585,4.278358685266004e-06,113.66666666666669,0.6279631630068717,0.1771178152070663,0.4508453477998053,0.282051282051282,0.8461538461538461,0.3333333333333333,0.282051282051282,ok,6.249550521395181,10_20,15.0,0.6666666666666666,True,False,0,0.0,19,0.0006479879825884,36,0.000452335101419,98,0.0006323182874191,5,1.956823070801992e-05,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-269.csv,toi-269,,,,,,,True,False,False,True
K2-221,348,348,7,131,6.189358898018153e-05,0.0001120929975539,0.5521628498727735,0.4595107025729287,0.175791119841208,0.2837195827317207,0.3825615352523988,0.4117647058823529,0.9290780141843972,0.3825615352523988,ok,0.565006385696041,0_10,5.0,0.3333333333333333,False,False,1,0.0002387324146378,2,6.8209261325098e-05,4,5.0259455713230106e-05,14,9.03311839170217e-05,25,9.78411535400996e-05,44,0.000115431057627,62,0.0001165465331302,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-221.csv,k2-221,,,,,,,True,False,False,True
K2-259,180,180,15,145,0.0001326291192432,0.0001240724018727,1.0689655172413792,0.3117381577703648,0.1749756111356241,0.1367625466347407,0.5612903225806452,0.6,0.935483870967742,0.5612903225806452,ok,1.063973063973064,20_30,25.0,0.3333333333333333,True,False,0,0.0,2,6.8209261325098e-05,13,0.0001633432310679,20,0.0001290445484528,40,0.0001565458456641,38,9.969045885975862e-05,67,0.0001259454470924,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-259.csv,k2-259,,,,,,,True,False,False,True
K2-163,92,92,9,72,7.957747154594768e-05,6.160836506783047e-05,1.2916666666666663,0.414365049734053,0.1723418178611465,0.2420232318729064,0.4159178433889602,0.4736842105263157,0.8780487804878049,0.4159178433889602,ok,1.2690763052208835,10_20,15.0,0.5,True,False,0,0.0,3,0.0001023138919876,6,7.538918356984516e-05,11,7.097450164908847e-05,14,5.4791045982455776e-05,22,5.771552881354447e-05,36,6.76721805272626e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-163.csv,k2-163,,,,,,,True,False,False,True
EPIC_201497682,408,408,23,338,0.0002033646495063,0.0002892170471239,0.7031558185404339,0.2535020995537395,0.1716061757167164,0.0818959238370231,0.676941832114246,0.696969696969697,0.971264367816092,0.676941832114246,ok,0.6991822991822991,30_40,35.0,0.1666666666666666,True,True,0,0.0,5,0.0001705231533127,18,0.0002261675507095,47,0.0003032546888642,73,0.000285696168337,109,0.0002859542109398,156,0.0002932461156181,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\EPIC_201497682.csv,epic 201497682,,,,,,,True,False,False,True
WASP-31,435,435,25,364,0.000221048532072,0.0003114645122873,0.7097069597069596,0.2456383345054523,0.1707646175706353,0.074873716934817,0.6951871657754011,0.7142857142857143,0.9732620320855616,0.6951871657754011,ok,0.7136404697380307,60_70,65.0,0.1666666666666666,True,True,0,0.0,4,0.0001364185226501,21,0.0002638621424944,46,0.0002968024614416,80,0.0003130916913283,115,0.0003016948097071,169,0.0003176832919196,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-31.csv,wasp-31,,,,,,,True,False,False,True
WASP-44,291,291,10,101,8.841941282883075e-05,8.642284544237329e-05,1.023102310231023,0.3705489016303787,0.168583058849857,0.2019658427805217,0.4549549549549549,0.5,0.90990990990991,0.4549549549549549,ok,1.0089399744572158,10_20,15.0,0.3333333333333333,True,False,0,0.0,4,0.0001364185226501,6,7.538918356984516e-05,15,9.67834113396661e-05,25,9.78411535400996e-05,30,7.870299383665154e-05,46,8.647000845150221e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-44.csv,wasp-44,,,,,,,True,False,False,True
K2-401,80,80,9,59,7.957747154594768e-05,5.0484632486138855e-05,1.5762711864406778,0.4114847523355447,0.1666654488864792,0.2448193034490655,0.4050343249427917,0.4736842105263157,0.855072463768116,0.4050343249427917,ok,1.483568075117371,20_30,25.0,0.3333333333333333,True,False,0,0.0,2,6.8209261325098e-05,7,8.795404749815269e-05,12,7.742672907173288e-05,11,4.305010755764383e-05,17,4.459836317410254e-05,31,5.827326656514279e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-401.csv,k2-401,,,,,,,True,False,False,True
TOI-1478,88,88,5,71,4.420970641441538e-05,6.075269333077726e-05,0.7276995305164319,0.5649422236965224,0.1650654233845806,0.3998768003119417,0.2921810699588477,0.3333333333333333,0.8765432098765432,0.2921810699588477,ok,0.7050423917893798,0_10,5.0,0.5,False,False,1,0.0002387324146378,2,6.8209261325098e-05,2,2.5129727856615053e-05,12,7.742672907173288e-05,14,5.4791045982455776e-05,22,5.771552881354447e-05,35,6.579239773483863e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1478.csv,toi-1478,,,,,,,True,False,False,True
HAT-P-21,160,160,11,138,9.726135411171384e-05,0.0001180826997133,0.8236714975845411,0.3315474652867329,0.1619334145126321,0.1696140507741008,0.4884169884169884,0.5238095238095238,0.9324324324324323,0.4884169884169884,ok,0.8640318170519513,60_70,65.0,0.3333333333333333,True,True,0,0.0,3,0.0001023138919876,8,0.0001005189114264,11,7.097450164908847e-05,24,9.39275073984956e-05,40,0.0001049373251155,74,0.0001391039266393,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-21.csv,hat-p-21,,,,,,,True,False,False,True
K2-342,44,44,4,35,3.53677651315323e-05,2.994851079686203e-05,1.1809523809523808,0.7152334407868061,0.1589407646192902,0.5562926761675159,0.2222222222222221,0.2857142857142857,0.7777777777777778,0.2222222222222222,ok,1.1703703703703705,0_10,5.0,0.6666666666666666,False,False,1,0.0002387324146378,1,3.4104630662549e-05,2,2.5129727856615053e-05,5,3.226113711322203e-05,5,1.956823070801992e-05,14,3.672806379043739e-05,16,3.0076524678783376e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-342.csv,k2-342,,,,,,,True,False,False,True
K2-37,5272,5272,144,4647,0.0012732395447351,0.0039763065620862,0.3202065848934796,0.1643757000527673,0.1533719083029738,0.0110037917497934,0.9330570653310614,0.935064935064935,0.9978526948679408,0.9330570653310614,ok,0.328653146125845,40_50,45.0,0.1666666666666666,True,True,3,0.0007161972439135,25,0.0008526157665637,116,0.0014575242156836,481,0.0031035213902919,1233,0.0048255256925977,1396,0.0036623126465321,2018,0.0037934016751115,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-37.csv,k2-37,,,,,,,True,False,False,True
K2-37,5272,5272,144,4647,0.0012732395447351,0.0039763065620862,0.3202065848934796,0.1643757000527673,0.1533719083029738,0.0110037917497934,0.9330570653310614,0.935064935064935,0.9978526948679408,0.9330570653310614,ok,0.328653146125845,40_50,45.0,0.1666666666666666,True,True,3,0.0007161972439135,25,0.0008526157665637,116,0.0014575242156836,481,0.0031035213902919,1233,0.0048255256925977,1396,0.0036623126465321,2018,0.0037934016751115,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-37.csv,k2-37,,,,,,,True,False,False,True
K2-37,5272,5272,144,4647,0.0012732395447351,0.0039763065620862,0.3202065848934796,0.1643757000527673,0.1533719083029738,0.0110037917497934,0.9330570653310614,0.935064935064935,0.9978526948679408,0.9330570653310614,ok,0.328653146125845,40_50,45.0,0.1666666666666666,True,True,3,0.0007161972439135,25,0.0008526157665637,116,0.0014575242156836,481,0.0031035213902919,1233,0.0048255256925977,1396,0.0036623126465321,2018,0.0037934016751115,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-37.csv,k2-37,,,,,,,True,False,False,True
TOI-5174,88,88,8,74,7.07355302630646e-05,6.331970854193687e-05,1.117117117117117,0.3904917824128084,0.1528909624261789,0.2376008199866294,0.3915343915343915,0.4444444444444444,0.8809523809523809,0.3915343915343915,ok,1.1703703703703705,20_30,25.0,0.1666666666666666,True,False,0,0.0,2,6.8209261325098e-05,6,7.538918356984516e-05,6,3.871336453586644e-05,14,5.4791045982455776e-05,24,6.296239506932124e-05,36,6.76721805272626e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5174.csv,toi-5174,,,,,,,True,False,False,True
TOI-2719,121,121,9,99,7.957747154594768e-05,8.471150196826689e-05,0.9393939393939392,0.3534769166555231,0.1520752934524727,0.2014016232030503,0.4302269435055528,0.4736842105263157,0.908256880733945,0.4302269435055528,ok,0.9404761904761904,10_20,15.0,0.3333333333333333,True,False,0,0.0,3,0.0001023138919876,6,7.538918356984516e-05,13,8.387895649437729e-05,15,5.870469212405976e-05,33,8.65732932203167e-05,51,9.5868922413622e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2719.csv,toi-2719,,,,,,,True,False,False,True
TOI-216,240,240,12,203,0.0001061032953945,0.0001737013626217,0.6108374384236454,0.2918362460865714,0.1517100075686913,0.14012623851788,0.5198463508322663,0.5454545454545454,0.9530516431924884,0.5198463508322663,ok,0.6159844054580896,10_20,15.0,0.5,True,False,0,0.0,6,0.0002046277839752,6,7.538918356984516e-05,25,0.0001613056855661,39,0.0001526321995225,77,0.0002020043508474,87,0.0001635411029408,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-216.csv,toi-216,,,,,,,True,False,False,True
TOI-216,240,240,12,203,0.0001061032953945,0.0001737013626217,0.6108374384236454,0.2918362460865714,0.1517100075686913,0.14012623851788,0.5198463508322663,0.5454545454545454,0.9530516431924884,0.5198463508322663,ok,0.6159844054580896,10_20,15.0,0.5,True,False,0,0.0,6,0.0002046277839752,6,7.538918356984516e-05,25,0.0001613056855661,39,0.0001526321995225,77,0.0002020043508474,87,0.0001635411029408,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-216.csv,toi-216,,,,,,,True,False,False,True
